student_id,age,gender,socioeconomic_status,parental_education_level,family_background,first_generation_student,gpa,previous_academic_performance,subject_failure_count,credits_completed,course_load,scholarship_status,attendance_rate,class_participation_score,assignment_submission_rate,quiz_completion_rate,time_spent_on_learning_platform,login_frequency,engagement_score,learning_style,motivation_level,peer_interaction_score,counseling_sessions_attended,stress_level,dropout_status
S4692,17,Male,Low,Primary,Single Parent,No,1.62,Low,1,45,5,No,40,8,48,45,2.8,13,2,Auditory,4,10,4,Medium,1
S4693,25,Male,Medium,Secondary,Nuclear,Yes,3.39,Medium,0,86,4,No,53,6,82,37,19.8,4,1,Visual,4,6,2,Medium,1
S4694,18,Female,Medium,Primary,Joint,Yes,3.09,Medium,2,34,6,No,40,6,58,83,12.9,15,1,Auditory,5,2,5,Medium,1
S4695,21,Male,Medium,Graduate,Joint,No,3.69,Medium,0,69,6,No,77,6,35,86,15.4,27,10,Visual,1,3,2,Medium,0
S4696,18,Female,Medium,Postgraduate,Nuclear,Yes,1.58,High,4,71,7,No,52,1,88,75,10.4,29,1,Kinesthetic,5,10,0,Medium,1
S4697,18,Male,Low,Primary,Joint,Yes,2.1,Medium,4,86,5,No,90,3,98,40,17.6,3,3,Kinesthetic,3,0,4,Medium,0
S4698,19,Female,Low,Primary,Nuclear,No,2.77,Medium,4,39,5,No,91,4,59,85,17.7,20,9,Auditory,5,8,3,Medium,0
S4699,17,Male,Low,Secondary,Joint,No,3.18,High,5,57,7,Yes,82,5,95,78,14.6,8,6,Mixed,5,1,1,Medium,0
S4700,18,Male,Medium,Graduate,Nuclear,Yes,3.69,Medium,1,49,5,No,71,0,70,59,13.9,9,10,Kinesthetic,1,7,0,Low,0
S4701,24,Female,Medium,Secondary,Nuclear,Yes,3.16,Medium,0,31,5,Yes,47,9,41,74,1.3,29,8,Visual,1,8,3,Medium,0
S4702,22,Male,Low,Graduate,Nuclear,No,3.22,High,3,62,5,Yes,81,6,63,69,13.6,14,10,Visual,3,3,5,Low,0
S4703,20,Male,Medium,None,Nuclear,Yes,3.32,Medium,5,108,7,No,67,3,67,51,8.3,19,4,Auditory,4,7,0,Medium,0
S4704,18,Female,Medium,Postgraduate,Nuclear,No,1.75,Medium,1,107,4,No,99,6,47,42,9.0,3,3,Kinesthetic,2,3,0,Medium,1
S4705,21,Male,Medium,Postgraduate,Joint,Yes,3.27,Medium,0,119,5,Yes,59,8,98,48,7.0,15,9,Kinesthetic,2,8,0,Low,0
S4706,17,Female,Medium,Secondary,Guardian,Yes,2.17,Medium,1,101,4,No,67,4,57,27,15.7,19,2,Kinesthetic,4,0,4,Medium,0
S4707,19,Male,Low,Primary,Nuclear,Yes,1.98,Medium,4,42,3,No,80,1,50,53,10.0,14,6,Kinesthetic,1,8,4,Medium,0
S4708,21,Female,Medium,Secondary,Single Parent,No,2.61,Medium,2,22,7,No,93,1,55,99,11.4,2,5,Mixed,5,0,1,Low,0
S4709,24,Female,Medium,Primary,Joint,No,2.55,Low,2,95,5,No,69,9,31,34,10.5,2,10,Visual,5,8,3,Medium,0
S4710,25,Male,Medium,Graduate,Nuclear,No,2.67,Medium,5,26,7,No,61,10,49,42,6.1,7,6,Mixed,4,10,3,Medium,0
S4711,21,Male,Low,Graduate,Joint,No,2.05,Low,0,34,4,No,49,3,66,99,13.2,27,2,Auditory,2,2,5,Medium,1
S4712,25,Male,High,Secondary,Nuclear,Yes,2.71,Low,3,85,4,Yes,70,2,87,81,2.1,3,4,Auditory,1,3,3,Medium,0
S4713,20,Female,Medium,Primary,Nuclear,No,3.94,High,0,76,4,Yes,49,8,60,56,9.8,13,2,Visual,4,3,1,Medium,1
S4714,25,Female,Medium,Postgraduate,Joint,No,2.6,Medium,0,68,6,No,55,0,72,76,3.9,2,8,Visual,2,2,2,Low,0
S4715,23,Female,Medium,Secondary,Nuclear,Yes,1.88,High,5,55,7,Yes,71,6,93,95,9.4,15,10,Visual,5,1,1,High,1
S4716,24,Female,Medium,Postgraduate,Joint,No,3.51,Medium,4,118,6,No,92,8,41,93,12.7,8,1,Mixed,2,8,0,High,0
S4717,19,Male,Medium,Graduate,Nuclear,Yes,2.54,Medium,2,92,5,No,86,1,100,89,1.4,2,10,Visual,4,5,2,Medium,0
S4718,23,Male,Low,Primary,Guardian,Yes,2.53,Medium,0,63,6,No,54,8,81,68,16.4,5,9,Kinesthetic,4,8,3,Medium,0
S4719,22,Male,Low,Postgraduate,Single Parent,No,1.72,High,0,86,4,Yes,54,3,90,28,6.6,22,1,Mixed,2,7,1,Medium,1
S4720,17,Male,Medium,Graduate,Nuclear,No,1.53,Medium,2,70,4,No,54,4,80,75,13.8,14,1,Auditory,3,5,2,Medium,1
S4721,24,Male,Low,None,Nuclear,No,2.38,Medium,1,115,5,No,53,3,40,32,16.0,26,5,Visual,5,2,1,Medium,0
S4722,18,Male,Medium,Primary,Joint,No,2.1,High,4,31,6,No,94,10,62,53,17.6,13,7,Auditory,5,7,1,High,0
S4723,23,Other,Medium,Graduate,Nuclear,No,2.7,Medium,3,97,6,Yes,90,0,82,52,14.9,19,2,Visual,4,5,0,Low,0
S4724,25,Female,Medium,None,Single Parent,No,2.02,Medium,4,56,5,No,49,3,80,94,10.3,22,3,Visual,5,2,0,Medium,1
S4725,23,Female,Low,Secondary,Joint,No,2.03,Medium,5,48,6,No,43,5,91,30,3.5,1,5,Auditory,2,9,1,Medium,0
S4726,22,Female,Medium,Primary,Nuclear,No,1.83,Medium,1,88,4,Yes,91,7,77,43,9.0,1,4,Visual,5,1,5,High,1
S4727,22,Female,Medium,Primary,Nuclear,No,3.75,Medium,2,41,5,No,81,2,34,89,1.2,10,10,Mixed,2,9,1,Low,0
S4728,25,Male,Low,Graduate,Nuclear,No,1.73,High,4,110,7,No,50,7,39,39,16.0,20,7,Mixed,4,5,0,Medium,1
S4729,24,Female,High,Graduate,Joint,No,1.57,Medium,3,85,4,Yes,45,7,73,63,10.1,25,10,Auditory,2,5,1,Low,1
S4730,22,Male,Medium,Graduate,Nuclear,Yes,1.8,Medium,2,104,7,No,90,0,99,62,7.0,13,1,Kinesthetic,3,9,2,Medium,1
S4731,25,Male,Low,Secondary,Nuclear,Yes,3.95,High,2,83,5,No,42,0,32,30,14.1,21,9,Auditory,2,4,4,Medium,0
S4732,23,Male,Medium,Secondary,Nuclear,Yes,2.71,Medium,0,63,3,No,84,7,43,84,9.9,24,2,Mixed,5,5,2,Medium,0
S4733,25,Female,Medium,Primary,Nuclear,No,3.9,Low,2,111,5,No,77,10,40,29,12.6,3,2,Visual,5,6,3,Medium,0
S4734,18,Male,Medium,Primary,Joint,No,2.65,Medium,5,42,6,No,82,2,48,49,8.1,3,2,Visual,5,8,0,Medium,0
S4735,22,Female,Low,Graduate,Nuclear,Yes,2.93,Low,4,64,7,No,99,4,60,29,4.5,11,4,Kinesthetic,2,1,1,Low,0
S4736,19,Male,Medium,Secondary,Nuclear,No,3.13,Medium,4,113,6,No,67,8,50,86,17.0,28,3,Kinesthetic,4,9,3,Medium,0
S4737,19,Female,Low,Secondary,Nuclear,No,3.28,Low,2,106,7,No,50,9,63,50,14.1,7,6,Kinesthetic,2,5,2,Medium,0
S4738,24,Male,Low,Secondary,Nuclear,No,2.94,Medium,2,119,7,Yes,96,1,45,96,5.5,8,4,Kinesthetic,4,7,5,High,0
S4739,21,Female,Low,Primary,Joint,No,2.88,High,0,31,3,No,84,7,95,71,16.4,8,3,Mixed,2,8,3,Low,0
S4740,23,Male,Medium,Graduate,Nuclear,No,3.41,Medium,4,86,5,No,60,4,59,54,9.4,20,2,Kinesthetic,2,5,0,Low,0
S4741,23,Male,Medium,Graduate,Nuclear,No,3.2,High,3,27,4,No,75,1,40,30,13.5,17,9,Mixed,3,0,1,Medium,0
S4742,18,Male,Low,Postgraduate,Nuclear,No,1.63,Low,3,107,6,No,93,7,92,58,16.9,25,3,Visual,1,6,3,Medium,1
S4743,18,Female,Low,None,Single Parent,No,1.54,Low,0,106,4,Yes,58,5,78,69,12.8,26,2,Visual,3,7,4,Medium,1
S4744,19,Female,Medium,Primary,Single Parent,No,1.55,Medium,3,113,7,No,89,5,68,23,2.0,9,7,Visual,2,1,1,Medium,0
S4745,18,Female,Medium,Postgraduate,Joint,No,2.41,Medium,2,72,5,No,80,5,46,78,12.1,25,10,Auditory,5,2,2,Medium,0
S4746,21,Male,High,Secondary,Nuclear,Yes,1.77,Low,3,92,4,No,96,9,31,52,1.4,7,3,Visual,3,6,1,High,1
S4747,23,Male,Medium,Secondary,Joint,No,2.52,Medium,2,28,5,No,69,7,79,81,8.1,18,8,Visual,2,9,4,Low,0
S4748,23,Male,Low,Postgraduate,Joint,No,3.55,Low,1,99,5,No,50,3,31,81,13.0,1,4,Visual,4,1,3,Medium,0
S4749,17,Male,Medium,Postgraduate,Nuclear,No,2.08,High,0,33,4,Yes,71,0,61,37,6.5,17,4,Visual,1,8,3,Medium,0
S4750,25,Female,Medium,Primary,Nuclear,No,2.13,Medium,2,70,6,No,63,7,78,67,7.6,21,5,Kinesthetic,4,10,2,Medium,0
S4751,24,Male,Low,Graduate,Nuclear,Yes,2.46,Medium,0,23,7,No,92,7,52,23,14.6,10,5,Visual,5,6,0,Medium,0
S4752,24,Female,Medium,None,Nuclear,No,2.79,Medium,1,102,6,Yes,67,0,34,70,14.3,25,4,Visual,5,1,3,High,0
S4753,22,Female,Low,Primary,Joint,No,2.29,Low,1,80,6,No,72,6,40,83,18.8,29,5,Mixed,2,5,4,Medium,0
S4754,18,Female,Medium,None,Joint,No,2.82,Medium,5,118,4,No,95,1,50,97,6.9,15,6,Visual,3,6,0,Low,0
S4755,19,Female,Low,Primary,Nuclear,No,1.94,Low,1,45,6,Yes,80,9,81,40,13.1,11,6,Kinesthetic,1,0,1,High,1
S4756,18,Male,Low,Primary,Single Parent,No,3.0,Low,0,89,6,No,66,3,32,47,16.9,23,6,Visual,1,5,2,High,0
S4757,17,Female,Medium,None,Nuclear,No,2.36,Medium,3,64,5,No,53,0,87,21,19.9,6,9,Kinesthetic,3,4,4,Medium,0
S4758,23,Male,Low,Secondary,Joint,No,3.72,Medium,2,112,3,No,87,7,49,95,11.5,26,10,Visual,5,2,4,High,0
S4759,20,Male,Medium,Secondary,Nuclear,No,1.79,Medium,1,111,6,Yes,56,4,55,63,4.1,14,1,Mixed,3,1,2,High,1
S4760,20,Male,Medium,Postgraduate,Single Parent,Yes,3.18,Low,5,100,3,Yes,76,1,100,34,15.5,8,3,Mixed,5,1,5,Medium,0
S4761,23,Female,Low,Secondary,Nuclear,No,2.04,High,0,56,4,Yes,46,9,98,70,7.4,24,5,Visual,4,10,4,Medium,0
S4762,23,Male,Medium,Primary,Single Parent,Yes,2.88,Low,2,23,5,No,78,10,82,79,19.1,16,3,Auditory,1,1,3,Medium,0
S4763,22,Female,Low,Postgraduate,Joint,Yes,3.06,High,1,49,4,No,42,1,55,64,10.7,28,5,Visual,4,10,3,Medium,0
S4764,20,Male,Medium,Secondary,Joint,No,2.79,Low,5,105,4,Yes,55,9,81,90,9.2,29,5,Visual,1,6,3,Low,0
S4765,21,Male,High,Primary,Nuclear,No,2.73,Low,1,103,6,No,70,3,94,46,7.4,7,7,Mixed,2,5,3,Low,0
S4766,23,Male,Medium,Graduate,Joint,Yes,2.54,High,2,36,6,Yes,42,7,45,39,16.8,12,5,Auditory,4,3,4,Medium,0
S4767,19,Other,Low,Graduate,Nuclear,No,3.31,Medium,2,21,3,No,49,0,68,57,8.8,6,7,Visual,3,9,2,High,1
S4768,17,Male,Low,Graduate,Nuclear,No,2.05,High,4,75,5,Yes,81,6,80,87,12.9,24,7,Visual,4,5,3,Low,0
S4769,20,Male,Medium,Graduate,Nuclear,No,2.67,Low,5,91,7,No,58,5,100,29,17.4,15,7,Visual,2,5,1,Medium,0
S4770,19,Male,Medium,Secondary,Guardian,No,3.76,Low,3,76,7,Yes,83,8,32,49,12.6,15,4,Auditory,5,0,4,Low,0
S4771,23,Female,Medium,Secondary,Nuclear,No,2.5,Low,3,95,4,No,60,6,43,88,12.9,9,7,Visual,1,4,3,High,0
S4772,25,Male,Medium,Secondary,Nuclear,No,1.9,Medium,5,73,7,No,80,4,56,92,18.3,21,1,Auditory,4,4,5,Medium,1
S4773,23,Male,High,Primary,Nuclear,No,2.82,High,2,81,5,No,56,0,30,59,1.1,28,8,Kinesthetic,1,6,2,Low,0
S4774,24,Female,Medium,Primary,Nuclear,Yes,1.95,Medium,4,88,6,No,87,3,79,39,8.9,11,6,Mixed,3,10,5,Low,0
S4775,25,Male,Low,Graduate,Nuclear,No,2.08,Medium,5,28,4,No,68,5,81,38,12.7,20,8,Kinesthetic,2,8,2,Medium,0
S4776,23,Female,Low,Secondary,Single Parent,No,2.96,Low,2,61,7,No,73,10,38,57,19.2,12,4,Kinesthetic,1,0,3,High,0
S4777,17,Male,Low,Secondary,Joint,Yes,3.18,Medium,1,56,5,Yes,40,5,52,75,5.5,18,6,Auditory,5,7,4,High,1
S4778,20,Other,Low,Secondary,Nuclear,No,1.74,Low,0,53,7,No,42,9,97,69,18.4,29,10,Visual,1,1,1,Medium,1
S4779,24,Male,Medium,Graduate,Nuclear,No,3.45,Medium,3,50,7,Yes,66,4,87,98,1.4,13,9,Visual,2,1,3,Medium,0
S4780,20,Female,Medium,Secondary,Nuclear,No,2.26,Medium,3,45,4,Yes,42,7,39,27,3.0,26,8,Visual,2,4,1,Low,0
S4781,21,Female,High,Primary,Single Parent,Yes,2.76,High,4,112,4,Yes,52,8,46,80,2.0,5,5,Kinesthetic,4,6,3,High,1
S4782,20,Female,Medium,Postgraduate,Nuclear,No,1.65,Low,4,81,3,No,61,0,77,77,4.1,20,9,Mixed,4,9,1,Low,0
S4783,19,Male,Medium,None,Joint,No,2.82,Low,1,77,5,No,53,5,61,69,3.8,23,4,Mixed,5,1,3,Medium,0
S4784,17,Female,Medium,Primary,Nuclear,No,1.8,Medium,1,60,4,No,50,3,60,78,4.1,3,10,Auditory,3,1,3,Medium,1
S4785,20,Female,Low,Graduate,Nuclear,Yes,3.27,Medium,1,94,4,Yes,48,1,66,100,2.3,23,6,Visual,4,2,0,Low,0
S4786,18,Female,High,Postgraduate,Nuclear,No,2.64,High,5,49,3,No,96,8,81,42,15.5,1,3,Kinesthetic,1,4,0,Medium,0
S4787,18,Female,Medium,Primary,Nuclear,No,3.94,High,4,49,7,No,87,9,84,72,6.3,21,6,Mixed,3,6,1,Medium,0
S4788,18,Male,Medium,Graduate,Single Parent,Yes,2.45,Medium,5,42,6,No,96,3,58,67,13.1,19,5,Visual,1,0,4,Low,0
S4789,20,Male,Medium,Postgraduate,Single Parent,No,1.68,Low,3,34,6,Yes,49,7,77,78,8.7,14,8,Auditory,2,5,1,Low,1
S4790,19,Female,Medium,Graduate,Joint,No,2.37,Low,5,94,3,No,45,3,79,74,12.4,19,9,Auditory,4,10,5,Low,0
S4791,23,Male,High,Primary,Nuclear,Yes,2.06,Medium,0,105,6,No,97,10,74,88,16.6,21,6,Auditory,2,1,3,High,0
S4792,21,Female,Medium,Primary,Nuclear,Yes,3.85,Medium,3,109,3,No,53,10,79,24,2.2,24,3,Visual,5,9,5,Medium,1
S4793,23,Female,High,Primary,Single Parent,No,3.22,Low,1,61,4,No,60,5,43,61,2.8,12,6,Mixed,5,4,3,High,0
S4794,25,Male,Medium,Secondary,Joint,Yes,2.64,Medium,4,52,5,No,49,0,89,74,18.9,26,9,Auditory,5,6,5,Medium,0
S4795,21,Female,Low,Secondary,Nuclear,No,2.33,Low,2,112,3,Yes,71,10,86,82,6.0,18,8,Auditory,5,5,4,Low,0
S4796,17,Male,High,Secondary,Nuclear,Yes,3.37,Medium,3,70,4,No,46,3,72,29,11.2,13,7,Auditory,5,10,4,Low,0
S4797,18,Male,Medium,Graduate,Guardian,Yes,2.82,Low,0,68,7,No,53,8,30,73,8.1,21,3,Visual,3,7,3,High,1
S4798,17,Male,Low,Graduate,Nuclear,No,2.58,Low,5,82,4,Yes,63,8,42,45,18.3,26,8,Kinesthetic,2,9,2,Low,0
S4799,22,Female,Low,Graduate,Nuclear,No,2.75,Medium,2,86,6,No,88,0,39,75,18.3,21,8,Visual,2,3,4,Low,0
S4800,21,Male,Medium,Graduate,Nuclear,No,1.53,High,4,88,7,No,67,4,57,76,6.9,27,7,Kinesthetic,5,5,5,High,1
S4801,20,Female,High,Graduate,Guardian,No,1.96,Medium,0,80,6,Yes,88,0,64,79,2.4,4,9,Mixed,5,5,2,Medium,0
S4802,20,Female,Medium,Postgraduate,Nuclear,No,2.56,Medium,0,89,6,Yes,74,6,80,22,13.6,5,7,Auditory,5,2,1,High,0
S4803,22,Male,High,Secondary,Nuclear,No,2.4,Medium,0,111,6,No,51,2,87,69,7.1,3,5,Mixed,4,5,0,Low,0
S4804,23,Female,Low,Secondary,Joint,Yes,3.76,Low,4,89,3,No,68,0,43,75,16.6,11,6,Mixed,5,4,0,Low,0
S4805,19,Female,Medium,Primary,Joint,No,2.59,Medium,2,80,7,No,78,10,100,86,9.6,7,8,Auditory,2,7,3,Low,0
S4806,24,Male,High,Secondary,Nuclear,Yes,3.24,High,4,37,3,Yes,93,8,34,62,19.0,19,7,Auditory,1,3,0,Medium,0
S4807,24,Male,High,Graduate,Nuclear,Yes,2.54,High,4,116,4,No,71,5,70,71,11.9,17,9,Mixed,1,7,0,Low,0
S4808,21,Female,Medium,Postgraduate,Single Parent,No,2.3,High,0,29,4,No,53,9,65,36,1.7,25,7,Visual,2,0,1,Medium,0
S4809,22,Male,Medium,Graduate,Joint,Yes,1.83,Medium,4,58,7,No,73,6,51,74,15.1,9,7,Visual,1,2,5,Low,0
S4810,25,Female,Medium,Primary,Joint,No,2.62,High,5,96,4,Yes,58,6,94,57,15.1,18,7,Kinesthetic,5,6,4,Medium,0
S4811,24,Female,Medium,Secondary,Guardian,Yes,2.32,Medium,2,37,3,No,90,3,50,37,6.6,2,9,Visual,4,10,0,Low,0
S4812,19,Female,Low,Secondary,Single Parent,Yes,3.03,Low,4,96,3,Yes,79,3,62,78,13.0,7,2,Visual,1,10,0,High,0
S4813,20,Female,Low,Secondary,Joint,No,2.83,Medium,4,113,4,Yes,46,8,59,42,9.4,27,4,Auditory,5,10,3,Medium,0
S4814,22,Female,High,None,Nuclear,No,1.93,Medium,5,44,7,No,50,6,61,26,12.7,14,3,Auditory,2,10,3,High,1
S4815,23,Female,Low,Secondary,Nuclear,No,2.46,Low,5,104,5,No,90,5,85,50,9.1,23,5,Kinesthetic,1,8,5,Low,0
S4816,17,Female,Medium,Postgraduate,Nuclear,Yes,3.37,Medium,5,88,4,No,91,9,90,93,16.0,18,9,Auditory,5,9,1,High,0
S4817,20,Male,High,Secondary,Nuclear,Yes,2.67,Medium,3,21,4,Yes,80,2,32,22,11.5,18,4,Mixed,1,7,1,Low,0
S4818,23,Female,High,Secondary,Nuclear,Yes,3.9,Low,2,22,6,No,68,5,35,84,16.0,6,1,Auditory,4,2,5,High,0
S4819,24,Other,Low,None,Nuclear,No,1.92,Medium,2,90,5,No,64,2,71,72,13.6,18,9,Auditory,4,5,2,Medium,0
S4820,19,Female,Low,Secondary,Joint,No,2.63,Medium,1,42,3,No,68,7,33,47,4.5,3,4,Mixed,4,6,1,Low,0
S4821,25,Female,High,Secondary,Joint,Yes,2.35,Medium,0,51,6,No,61,0,91,21,11.7,2,5,Visual,2,9,0,Low,0
S4822,22,Male,Low,Secondary,Single Parent,No,2.77,Medium,4,58,6,Yes,44,0,61,39,15.3,20,4,Auditory,3,9,4,Medium,0
S4823,18,Female,Medium,Primary,Nuclear,Yes,1.76,Medium,5,37,7,No,99,3,60,26,9.5,7,8,Kinesthetic,4,8,3,Medium,0
S4824,17,Male,Medium,Secondary,Joint,No,1.8,Medium,2,74,5,No,50,3,64,44,16.7,13,6,Kinesthetic,1,1,1,Medium,1
S4825,21,Female,Low,Secondary,Joint,No,1.73,High,3,95,5,Yes,95,10,74,97,11.4,18,4,Mixed,2,1,2,Medium,0
S4826,18,Female,Medium,Graduate,Guardian,No,2.67,High,3,119,4,No,40,5,31,53,7.7,14,4,Visual,1,3,5,Medium,0
S4827,23,Female,Low,Graduate,Nuclear,No,2.79,Medium,1,71,4,Yes,88,9,50,31,5.5,10,7,Mixed,1,10,1,Low,0
S4828,23,Female,Low,None,Nuclear,Yes,2.63,Medium,4,55,3,Yes,60,1,85,83,15.5,23,1,Auditory,5,4,4,Medium,0
S4829,23,Female,Medium,None,Nuclear,No,1.6,Low,4,85,6,Yes,76,6,57,27,4.0,20,5,Mixed,2,0,1,Low,0
S4830,24,Female,Low,Graduate,Joint,No,3.53,Medium,2,27,5,No,41,2,86,62,4.6,1,8,Kinesthetic,1,7,1,Medium,0
S4831,20,Female,Low,Graduate,Nuclear,No,3.49,Medium,5,21,5,No,78,1,32,65,10.7,5,4,Kinesthetic,5,7,5,High,0
S4832,19,Female,Low,Primary,Nuclear,No,3.39,Medium,4,37,5,Yes,71,8,97,21,12.0,1,4,Mixed,5,7,3,High,0
S4833,18,Female,Low,Primary,Single Parent,No,3.53,Low,2,20,3,No,69,7,36,77,13.4,1,9,Mixed,1,10,3,Medium,0
S4834,19,Male,Medium,Primary,Nuclear,No,3.03,Medium,0,106,5,Yes,64,4,83,37,12.0,3,1,Mixed,2,6,5,Low,0
S4835,18,Female,High,Secondary,Nuclear,Yes,1.84,High,3,113,7,Yes,99,0,81,20,9.0,17,9,Kinesthetic,4,5,1,Medium,0
S4836,21,Female,Medium,Secondary,Nuclear,No,1.66,Low,0,82,5,Yes,49,9,32,50,6.1,26,5,Auditory,1,8,3,Low,1
S4837,25,Female,Medium,Graduate,Single Parent,No,2.8,Medium,0,55,6,No,57,2,88,64,8.5,18,3,Kinesthetic,4,4,4,Low,1
S4838,18,Female,Low,Primary,Nuclear,No,2.98,Medium,1,28,7,No,48,9,84,81,14.6,12,10,Auditory,5,10,3,Medium,0
S4839,23,Female,Low,Graduate,Nuclear,No,3.03,High,5,119,6,No,84,7,45,56,7.3,9,2,Auditory,4,3,0,Medium,0
S4840,21,Male,Medium,None,Nuclear,No,2.63,Medium,4,116,3,No,51,0,71,85,16.2,14,8,Auditory,3,5,1,High,1
S4841,18,Female,Low,None,Joint,No,1.77,Low,3,22,7,No,59,4,93,35,19.5,4,3,Mixed,4,6,0,Medium,1
S4842,19,Female,Low,None,Nuclear,No,2.04,High,2,104,3,Yes,91,2,64,69,1.6,18,6,Visual,2,5,0,High,0
S4843,18,Female,Medium,Graduate,Nuclear,No,2.81,Medium,5,66,5,No,56,7,63,23,8.8,15,8,Auditory,1,8,2,High,1
S4844,17,Male,Low,None,Single Parent,No,2.02,High,4,118,6,Yes,54,0,85,90,17.0,3,8,Auditory,3,7,2,Medium,0
S4845,22,Female,Medium,Secondary,Nuclear,No,1.9,Medium,0,31,7,No,47,9,38,30,3.1,2,10,Visual,2,4,5,Low,1
S4846,17,Male,Medium,Primary,Single Parent,No,3.55,Low,5,72,6,No,45,1,35,31,12.3,21,8,Auditory,4,0,2,High,1
S4847,17,Female,Medium,Postgraduate,Nuclear,Yes,3.46,Low,1,93,5,Yes,98,4,31,96,6.9,11,5,Kinesthetic,5,0,4,High,0
S4848,24,Female,Medium,Postgraduate,Joint,Yes,3.66,Low,0,99,5,No,69,8,98,31,13.7,20,8,Mixed,3,0,1,High,0
S4849,21,Male,Low,Postgraduate,Joint,Yes,2.28,High,2,35,7,No,53,5,44,67,19.4,8,5,Auditory,1,9,4,High,1
S4850,24,Female,Medium,Primary,Joint,No,2.98,Medium,5,78,4,No,68,4,95,95,14.4,2,3,Kinesthetic,1,8,2,Medium,0
S4851,22,Other,Medium,Postgraduate,Joint,No,2.06,Low,4,52,6,Yes,70,4,36,38,14.3,22,6,Auditory,4,10,1,Medium,0
S4852,17,Female,Medium,Secondary,Nuclear,No,1.52,Medium,0,82,5,Yes,81,6,100,46,9.6,13,6,Visual,3,3,2,Medium,0
S4853,17,Male,Low,None,Nuclear,No,3.92,High,4,69,3,Yes,54,4,39,69,13.0,28,5,Auditory,4,1,0,Medium,0
S4854,25,Male,Low,Postgraduate,Joint,No,2.66,Medium,1,23,6,No,72,6,43,92,4.2,14,1,Mixed,1,9,2,Medium,0
S4855,24,Male,Low,Secondary,Joint,Yes,2.69,Medium,0,63,6,No,72,4,88,91,3.5,14,8,Auditory,2,8,3,High,0
S4856,20,Male,Low,Primary,Single Parent,No,1.53,Medium,1,113,5,Yes,89,8,61,58,17.6,27,5,Mixed,5,10,0,Low,0
S4857,21,Female,Medium,None,Joint,Yes,2.61,Medium,2,111,5,Yes,66,3,39,95,8.2,22,3,Mixed,5,3,4,Medium,0
S4858,21,Female,Medium,Secondary,Single Parent,No,1.7,Medium,2,74,7,No,78,10,99,39,19.4,26,4,Kinesthetic,3,5,2,Medium,0
S4859,19,Female,Medium,Graduate,Nuclear,No,2.8,Medium,3,76,4,No,47,10,64,53,5.4,11,4,Mixed,2,2,3,Low,0
S4860,17,Female,Medium,Primary,Single Parent,No,3.82,Medium,5,104,3,Yes,64,8,99,95,12.8,27,6,Kinesthetic,2,10,2,Medium,0
S4861,22,Other,Low,Graduate,Guardian,No,2.47,Medium,5,86,6,No,89,7,30,47,8.5,8,10,Kinesthetic,5,7,1,Medium,0
S4862,20,Male,Low,Postgraduate,Joint,No,2.89,Low,4,104,3,Yes,44,8,90,38,16.7,12,3,Auditory,3,1,5,Medium,1
S4863,20,Female,Low,Secondary,Nuclear,No,2.34,High,4,80,3,Yes,99,6,31,90,2.5,7,4,Auditory,5,3,3,Medium,0
S4864,20,Female,Medium,Graduate,Nuclear,No,2.83,High,2,55,5,No,76,8,75,60,10.0,29,2,Mixed,1,3,1,Low,0
S4865,19,Female,Medium,Graduate,Nuclear,No,2.41,Low,4,45,4,Yes,81,4,98,75,1.6,23,9,Mixed,3,9,0,High,0
S4866,18,Female,Medium,Secondary,Nuclear,Yes,2.33,High,4,92,4,No,94,3,84,42,9.3,6,8,Visual,5,7,2,Medium,0
S4867,22,Female,Low,Graduate,Nuclear,Yes,3.45,Low,5,28,7,No,69,8,56,42,17.1,4,5,Visual,5,0,0,Medium,0
S4868,22,Female,High,Postgraduate,Nuclear,Yes,3.53,Medium,4,89,6,No,66,7,70,60,16.0,18,10,Visual,1,3,3,Medium,0
S4869,18,Male,Low,Graduate,Single Parent,No,1.64,High,0,21,7,Yes,53,8,97,55,11.7,27,4,Auditory,4,0,2,Medium,1
S4870,20,Male,Medium,Postgraduate,Joint,Yes,2.6,Medium,2,58,7,No,69,6,96,81,9.2,23,4,Visual,5,0,2,High,0
S4871,23,Female,High,Primary,Nuclear,No,3.37,Low,3,104,3,No,51,7,87,27,5.0,16,9,Auditory,2,4,1,Medium,0
S4872,23,Male,High,Secondary,Nuclear,Yes,2.8,Medium,2,28,7,Yes,93,0,80,64,14.4,23,6,Kinesthetic,1,8,5,Low,0
S4873,24,Female,Low,Graduate,Nuclear,Yes,2.76,Medium,3,21,6,No,76,8,41,92,4.9,13,9,Auditory,2,2,1,High,0
S4874,20,Male,Low,Primary,Nuclear,No,3.46,High,0,38,7,No,77,3,92,22,14.6,1,6,Kinesthetic,5,3,4,High,0
S4875,24,Male,Low,Secondary,Single Parent,Yes,2.21,Medium,2,26,5,No,91,3,82,31,8.2,7,4,Kinesthetic,4,6,3,Medium,0
S4876,20,Other,Medium,Postgraduate,Guardian,Yes,1.71,Low,3,45,3,No,47,2,97,44,18.8,28,3,Auditory,2,6,1,Low,1
S4877,21,Other,High,Graduate,Nuclear,Yes,3.67,Medium,3,84,5,No,89,0,45,39,7.1,6,8,Mixed,4,3,0,Medium,0
S4878,25,Female,Low,Secondary,Single Parent,No,1.61,High,1,87,4,No,75,2,45,82,4.5,8,3,Auditory,5,6,4,High,1
